nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,przejazd_id,kategoria,okresB_id
MPS 45102/3 FLISAK,17.03,16:55,7.0,7.0,Jabłonowo Pomorskie,Iława Główna,"('Jabłonowo Pomorskie', 'Iława Główna')",2023-03-17 16:55:00,"('Jabłonowo Pomorskie', 'Iława Główna')",23.0,23.0,0.0,False,True,2023-03-17 16:32:00,2023-03-17 16:00:00,MPS 45102/3 FLISAK 2023-03-17 16:55:00,B,2023-03-17 16:00
MPS 45102/3 FLISAK,17.03,17:41,7.0,0.0,Iława Główna,Malbork,"('Iława Główna', 'Malbork')",2023-03-17 17:41:00,"('Iława Główna', 'Malbork')",35.0,35.0,7.0,True,True,2023-03-17 17:13:00,2023-03-17 17:00:00,MPS 45102/3 FLISAK 2023-03-17 17:41:00,B,2023-03-17 16:00
MPS 45102/3 FLISAK,18.03,17:41,-1.0,0.0,Iława Główna,Malbork,"('Iława Główna', 'Malbork')",2023-03-18 17:41:00,"('Iława Główna', 'Malbork')",35.0,35.0,-1.0,False,False,2023-03-18 17:05:00,2023-03-18 17:00:00,MPS 45102/3 FLISAK 2023-03-18 17:41:00,B,2023-03-18 16:00
MPS 45102/3 FLISAK,19.03,08:59,0.0,0.0,Katowice,Sosnowiec Główny,"('Katowice', 'Sosnowiec Główny')",2023-03-19 08:59:00,"('Katowice', 'Sosnowiec Główny')",12.0,12.0,0.0,False,False,2023-03-19 08:47:00,2023-03-19 08:00:00,MPS 45102/3 FLISAK 2023-03-19 08:59:00,B,2023-03-19 08:00
MPS 45102/3 FLISAK,20.03,08:59,0.0,0.0,Katowice,Sosnowiec Główny,"('Katowice', 'Sosnowiec Główny')",2023-03-20 08:59:00,"('Katowice', 'Sosnowiec Główny')",12.0,12.0,0.0,False,False,2023-03-20 08:47:00,2023-03-20 08:00:00,MPS 45102/3 FLISAK 2023-03-20 08:59:00,B,2023-03-20 08:00
MPS 45102/3 FLISAK,20.03,17:41,2.0,0.0,Iława Główna,Malbork,"('Iława Główna', 'Malbork')",2023-03-20 17:41:00,"('Iława Główna', 'Malbork')",35.0,35.0,2.0,False,False,2023-03-20 17:08:00,2023-03-20 17:00:00,MPS 45102/3 FLISAK 2023-03-20 17:41:00,B,2023-03-20 16:00
MPS 45102/3 FLISAK,21.03,08:59,0.0,0.0,Katowice,Sosnowiec Główny,"('Katowice', 'Sosnowiec Główny')",2023-03-21 08:59:00,"('Katowice', 'Sosnowiec Główny')",12.0,12.0,0.0,False,False,2023-03-21 08:47:00,2023-03-21 08:00:00,MPS 45102/3 FLISAK 2023-03-21 08:59:00,B,2023-03-21 08:00
MPS 45102/3 FLISAK,21.03,17:41,1.0,-1.0,Iława Główna,Malbork,"('Iława Główna', 'Malbork')",2023-03-21 17:41:00,"('Iława Główna', 'Malbork')",35.0,35.0,2.0,False,False,2023-03-21 17:08:00,2023-03-21 17:00:00,MPS 45102/3 FLISAK 2023-03-21 17:41:00,B,2023-03-21 16:00
MPS 51102/3 BIEBRZA,14.03,11:02,0.0,0.0,Olsztyn Zachodni,Olsztyn Główny,"('Olsztyn Zachodni', 'Olsztyn Główny')",2023-03-14 11:02:00,"('Olsztyn Zachodni', 'Olsztyn Główny')",6.0,6.0,0.0,False,False,2023-03-14 10:56:00,2023-03-14 10:00:00,MPS 51102/3 BIEBRZA 2023-03-14 11:02:00,B,2023-03-14 10:00
MPS 51102/3 BIEBRZA,15.03,11:02,0.0,0.0,Olsztyn Zachodni,Olsztyn Główny,"('Olsztyn Zachodni', 'Olsztyn Główny')",2023-03-15 11:02:00,"('Olsztyn Zachodni', 'Olsztyn Główny')",6.0,6.0,0.0,False,False,2023-03-15 10:56:00,2023-03-15 10:00:00,MPS 51102/3 BIEBRZA 2023-03-15 11:02:00,B,2023-03-15 10:00
MPS 51102/3 BIEBRZA,17.03,11:02,0.0,0.0,Olsztyn Zachodni,Olsztyn Główny,"('Olsztyn Zachodni', 'Olsztyn Główny')",2023-03-17 11:02:00,"('Olsztyn Zachodni', 'Olsztyn Główny')",6.0,6.0,0.0,False,False,2023-03-17 10:56:00,2023-03-17 10:00:00,MPS 51102/3 BIEBRZA 2023-03-17 11:02:00,B,2023-03-17 10:00
MPS 51102/3 BIEBRZA,21.03,11:02,0.0,0.0,Olsztyn Zachodni,Olsztyn Główny,"('Olsztyn Zachodni', 'Olsztyn Główny')",2023-03-21 11:02:00,"('Olsztyn Zachodni', 'Olsztyn Główny')",6.0,6.0,0.0,False,False,2023-03-21 10:56:00,2023-03-21 10:00:00,MPS 51102/3 BIEBRZA 2023-03-21 11:02:00,B,2023-03-21 10:00
MPS 51102/3 BIEBRZA,23.03,11:02,0.0,0.0,Olsztyn Zachodni,Olsztyn Główny,"('Olsztyn Zachodni', 'Olsztyn Główny')",2023-03-23 11:02:00,"('Olsztyn Zachodni', 'Olsztyn Główny')",6.0,6.0,0.0,False,False,2023-03-23 10:56:00,2023-03-23 10:00:00,MPS 51102/3 BIEBRZA 2023-03-23 11:02:00,B,2023-03-23 10:00
ECE 41000/1 SILESIA,17.03,19:42,3.0,1.0,Tychy,Katowice,"('Tychy', 'Katowice')",2023-03-17 19:42:00,"('Tychy', 'Katowice')",16.0,16.0,2.0,False,False,2023-03-17 19:28:00,2023-03-17 19:00:00,ECE 41000/1 SILESIA 2023-03-17 19:42:00,C,2023-03-17 18:00
ECE 41000/1 SILESIA,24.03,19:42,32.0,5.0,Tychy,Katowice,"('Tychy', 'Katowice')",2023-03-24 19:42:00,"('Tychy', 'Katowice')",16.0,16.0,27.0,True,True,2023-03-24 19:53:00,2023-03-24 19:00:00,ECE 41000/1 SILESIA 2023-03-24 19:42:00,C,2023-03-24 18:00
ECE 41002/3 POLONIA,17.03,18:48,53.0,1.0,Tychy,Katowice,"('Tychy', 'Katowice')",2023-03-17 18:48:00,"('Tychy', 'Katowice')",16.0,16.0,52.0,True,True,2023-03-17 19:24:00,2023-03-17 19:00:00,ECE 41002/3 POLONIA 2023-03-17 18:48:00,C,2023-03-17 18:00
ECE 41002/3 POLONIA,24.03,18:48,70.0,3.0,Tychy,Katowice,"('Tychy', 'Katowice')",2023-03-24 18:48:00,"('Tychy', 'Katowice')",16.0,16.0,67.0,True,True,2023-03-24 19:39:00,2023-03-24 19:00:00,ECE 41002/3 POLONIA 2023-03-24 18:48:00,C,2023-03-24 18:00
ECE 41008/9 SILESIA,18.03,08:08,2.0,0.0,Sosnowiec Główny,Dąbrowa Górnicza,"('Sosnowiec Główny', 'Dąbrowa Górnicza')",2023-03-18 08:08:00,"('Sosnowiec Główny', 'Dąbrowa Górnicza')",10.0,10.0,2.0,False,False,2023-03-18 08:00:00,2023-03-18 08:00:00,ECE 41008/9 SILESIA 2023-03-18 08:08:00,C,2023-03-18 08:00
ECE 54000/1 SOBIESKI,17.03,12:45,6.0,7.0,Iława Główna,Działdowo,"('Iława Główna', 'Działdowo')",2023-03-17 12:45:00,"('Iława Główna', 'Działdowo')",33.0,33.0,-1.0,False,True,2023-03-17 12:11:00,2023-03-17 12:00:00,ECE 54000/1 SOBIESKI 2023-03-17 12:45:00,C,2023-03-17 12:00
EIE 1207/6 RUBINSTEIN,16.03,17:34,8.0,7.0,Warszawa Gdańska,Pilawa,"('Warszawa Gdańska', 'Pilawa')",2023-03-16 17:34:00,"('Warszawa Gdańska', 'Pilawa')",50.0,50.0,1.0,False,True,2023-03-16 16:45:00,2023-03-16 16:00:00,EIE 1207/6 RUBINSTEIN 2023-03-16 17:34:00,C,2023-03-16 16:00
EIE 1620/1 ASNYK,16.03,06:20,4.0,0.0,Łódź Chojny,Łódź Retkinia,"('Łódź Chojny', 'Pabianice')",2023-03-16 06:20:00,"('Łódź Chojny', 'Łódź Retkinia')",8.0,18.0,4.0,False,False,2023-03-16 06:16:00,2023-03-16 06:00:00,EIE 1620/1 ASNYK 2023-03-16 06:20:00,C,2023-03-16 06:00
EIE 1620/1 ASNYK,16.03,06:30,4.0,0.0,Łódź Retkinia,Pabianice,"('Łódź Chojny', 'Pabianice')",2023-03-16 06:30:00,"('Łódź Retkinia', 'Pabianice')",10.0,18.0,4.0,False,False,2023-03-16 06:24:00,2023-03-16 06:00:00,EIE 1620/1 ASNYK 2023-03-16 06:30:00,C,2023-03-16 06:00
EIE 1620/1 ASNYK,16.03,06:41,4.0,0.0,Pabianice,Łask,"('Pabianice', 'Kalisz')",2023-03-16 06:41:00,"('Pabianice', 'Łask')",11.0,67.0,4.0,False,False,2023-03-16 06:34:00,2023-03-16 06:00:00,EIE 1620/1 ASNYK 2023-03-16 06:41:00,C,2023-03-16 06:00
EIE 1620/1 ASNYK,16.03,06:49,4.0,0.0,Łask,Zduńska Wola,"('Pabianice', 'Kalisz')",2023-03-16 06:49:00,"('Łask', 'Zduńska Wola')",8.0,67.0,4.0,False,False,2023-03-16 06:45:00,2023-03-16 06:00:00,EIE 1620/1 ASNYK 2023-03-16 06:49:00,C,2023-03-16 06:00
EIE 1620/1 ASNYK,16.03,07:06,0.0,-4.0,Zduńska Wola,Sieradz,"('Pabianice', 'Kalisz')",2023-03-16 07:06:00,"('Zduńska Wola', 'Sieradz')",17.0,67.0,4.0,False,False,2023-03-16 06:53:00,2023-03-16 06:00:00,EIE 1620/1 ASNYK 2023-03-16 07:06:00,C,2023-03-16 06:00
EIE 1620/1 ASNYK,17.03,06:20,4.0,0.0,Łódź Chojny,Łódź Retkinia,"('Łódź Chojny', 'Pabianice')",2023-03-17 06:20:00,"('Łódź Chojny', 'Łódź Retkinia')",8.0,18.0,4.0,False,False,2023-03-17 06:16:00,2023-03-17 06:00:00,EIE 1620/1 ASNYK 2023-03-17 06:20:00,C,2023-03-17 06:00
EIE 1620/1 ASNYK,17.03,06:30,3.0,-1.0,Łódź Retkinia,Pabianice,"('Łódź Chojny', 'Pabianice')",2023-03-17 06:30:00,"('Łódź Retkinia', 'Pabianice')",10.0,18.0,4.0,False,False,2023-03-17 06:24:00,2023-03-17 06:00:00,EIE 1620/1 ASNYK 2023-03-17 06:30:00,C,2023-03-17 06:00
EIE 1620/1 ASNYK,17.03,06:41,3.0,0.0,Pabianice,Łask,"('Pabianice', 'Kalisz')",2023-03-17 06:41:00,"('Pabianice', 'Łask')",11.0,67.0,3.0,False,False,2023-03-17 06:33:00,2023-03-17 06:00:00,EIE 1620/1 ASNYK 2023-03-17 06:41:00,C,2023-03-17 06:00
EIE 1620/1 ASNYK,17.03,06:49,3.0,0.0,Łask,Zduńska Wola,"('Pabianice', 'Kalisz')",2023-03-17 06:49:00,"('Łask', 'Zduńska Wola')",8.0,67.0,3.0,False,False,2023-03-17 06:44:00,2023-03-17 06:00:00,EIE 1620/1 ASNYK 2023-03-17 06:49:00,C,2023-03-17 06:00
EIE 1620/1 ASNYK,17.03,07:06,0.0,-3.0,Zduńska Wola,Sieradz,"('Pabianice', 'Kalisz')",2023-03-17 07:06:00,"('Zduńska Wola', 'Sieradz')",17.0,67.0,3.0,False,False,2023-03-17 06:52:00,2023-03-17 06:00:00,EIE 1620/1 ASNYK 2023-03-17 07:06:00,C,2023-03-17 06:00
EIE 1620/1 ASNYK,18.03,06:20,4.0,4.0,Łódź Chojny,Łódź Retkinia,"('Łódź Chojny', 'Pabianice')",2023-03-18 06:20:00,"('Łódź Chojny', 'Łódź Retkinia')",8.0,18.0,0.0,False,False,2023-03-18 06:12:00,2023-03-18 06:00:00,EIE 1620/1 ASNYK 2023-03-18 06:20:00,C,2023-03-18 06:00
EIE 1620/1 ASNYK,18.03,06:30,4.0,0.0,Łódź Retkinia,Pabianice,"('Łódź Chojny', 'Pabianice')",2023-03-18 06:30:00,"('Łódź Retkinia', 'Pabianice')",10.0,18.0,4.0,False,False,2023-03-18 06:24:00,2023-03-18 06:00:00,EIE 1620/1 ASNYK 2023-03-18 06:30:00,C,2023-03-18 06:00
EIE 1620/1 ASNYK,18.03,06:41,4.0,0.0,Pabianice,Łask,"('Pabianice', 'Kalisz')",2023-03-18 06:41:00,"('Pabianice', 'Łask')",11.0,67.0,4.0,False,False,2023-03-18 06:34:00,2023-03-18 06:00:00,EIE 1620/1 ASNYK 2023-03-18 06:41:00,C,2023-03-18 06:00
EIE 1620/1 ASNYK,18.03,06:49,5.0,1.0,Łask,Zduńska Wola,"('Pabianice', 'Kalisz')",2023-03-18 06:49:00,"('Łask', 'Zduńska Wola')",8.0,67.0,4.0,False,True,2023-03-18 06:45:00,2023-03-18 06:00:00,EIE 1620/1 ASNYK 2023-03-18 06:49:00,C,2023-03-18 06:00
EIE 1620/1 ASNYK,18.03,07:06,-2.0,-7.0,Zduńska Wola,Sieradz,"('Pabianice', 'Kalisz')",2023-03-18 07:06:00,"('Zduńska Wola', 'Sieradz')",17.0,67.0,5.0,True,False,2023-03-18 06:54:00,2023-03-18 06:00:00,EIE 1620/1 ASNYK 2023-03-18 07:06:00,C,2023-03-18 06:00
EIE 1620/1 ASNYK,19.03,06:20,2.0,0.0,Łódź Chojny,Łódź Retkinia,"('Łódź Chojny', 'Pabianice')",2023-03-19 06:20:00,"('Łódź Chojny', 'Łódź Retkinia')",8.0,18.0,2.0,False,False,2023-03-19 06:14:00,2023-03-19 06:00:00,EIE 1620/1 ASNYK 2023-03-19 06:20:00,C,2023-03-19 06:00
EIE 1620/1 ASNYK,19.03,06:30,2.0,0.0,Łódź Retkinia,Pabianice,"('Łódź Chojny', 'Pabianice')",2023-03-19 06:30:00,"('Łódź Retkinia', 'Pabianice')",10.0,18.0,2.0,False,False,2023-03-19 06:22:00,2023-03-19 06:00:00,EIE 1620/1 ASNYK 2023-03-19 06:30:00,C,2023-03-19 06:00
EIE 1620/1 ASNYK,19.03,06:41,2.0,0.0,Pabianice,Łask,"('Pabianice', 'Kalisz')",2023-03-19 06:41:00,"('Pabianice', 'Łask')",11.0,67.0,2.0,False,False,2023-03-19 06:32:00,2023-03-19 06:00:00,EIE 1620/1 ASNYK 2023-03-19 06:41:00,C,2023-03-19 06:00
EIE 1620/1 ASNYK,19.03,06:49,2.0,0.0,Łask,Zduńska Wola,"('Pabianice', 'Kalisz')",2023-03-19 06:49:00,"('Łask', 'Zduńska Wola')",8.0,67.0,2.0,False,False,2023-03-19 06:43:00,2023-03-19 06:00:00,EIE 1620/1 ASNYK 2023-03-19 06:49:00,C,2023-03-19 06:00
EIE 1620/1 ASNYK,19.03,07:06,0.0,-2.0,Zduńska Wola,Sieradz,"('Pabianice', 'Kalisz')",2023-03-19 07:06:00,"('Zduńska Wola', 'Sieradz')",17.0,67.0,2.0,False,False,2023-03-19 06:51:00,2023-03-19 06:00:00,EIE 1620/1 ASNYK 2023-03-19 07:06:00,C,2023-03-19 06:00
EIE 1620/1 ASNYK,20.03,06:20,3.0,-1.0,Łódź Chojny,Łódź Retkinia,"('Łódź Chojny', 'Pabianice')",2023-03-20 06:20:00,"('Łódź Chojny', 'Łódź Retkinia')",8.0,18.0,4.0,False,False,2023-03-20 06:16:00,2023-03-20 06:00:00,EIE 1620/1 ASNYK 2023-03-20 06:20:00,C,2023-03-20 06:00
EIE 1620/1 ASNYK,20.03,06:30,3.0,0.0,Łódź Retkinia,Pabianice,"('Łódź Chojny', 'Pabianice')",2023-03-20 06:30:00,"('Łódź Retkinia', 'Pabianice')",10.0,18.0,3.0,False,False,2023-03-20 06:23:00,2023-03-20 06:00:00,EIE 1620/1 ASNYK 2023-03-20 06:30:00,C,2023-03-20 06:00
EIE 1620/1 ASNYK,20.03,06:41,3.0,0.0,Pabianice,Łask,"('Pabianice', 'Kalisz')",2023-03-20 06:41:00,"('Pabianice', 'Łask')",11.0,67.0,3.0,False,False,2023-03-20 06:33:00,2023-03-20 06:00:00,EIE 1620/1 ASNYK 2023-03-20 06:41:00,C,2023-03-20 06:00
EIE 1620/1 ASNYK,20.03,06:49,3.0,0.0,Łask,Zduńska Wola,"('Pabianice', 'Kalisz')",2023-03-20 06:49:00,"('Łask', 'Zduńska Wola')",8.0,67.0,3.0,False,False,2023-03-20 06:44:00,2023-03-20 06:00:00,EIE 1620/1 ASNYK 2023-03-20 06:49:00,C,2023-03-20 06:00
EIE 1620/1 ASNYK,20.03,07:06,0.0,-3.0,Zduńska Wola,Sieradz,"('Pabianice', 'Kalisz')",2023-03-20 07:06:00,"('Zduńska Wola', 'Sieradz')",17.0,67.0,3.0,False,False,2023-03-20 06:52:00,2023-03-20 06:00:00,EIE 1620/1 ASNYK 2023-03-20 07:06:00,C,2023-03-20 06:00
EIE 1620/1 ASNYK,21.03,06:20,24.0,2.0,Łódź Chojny,Łódź Retkinia,"('Łódź Chojny', 'Pabianice')",2023-03-21 06:20:00,"('Łódź Chojny', 'Łódź Retkinia')",8.0,18.0,22.0,True,True,2023-03-21 06:34:00,2023-03-21 06:00:00,EIE 1620/1 ASNYK 2023-03-21 06:20:00,C,2023-03-21 06:00
EIE 1620/1 ASNYK,21.03,06:30,24.0,0.0,Łódź Retkinia,Pabianice,"('Łódź Chojny', 'Pabianice')",2023-03-21 06:30:00,"('Łódź Retkinia', 'Pabianice')",10.0,18.0,24.0,True,True,2023-03-21 06:44:00,2023-03-21 06:00:00,EIE 1620/1 ASNYK 2023-03-21 06:30:00,C,2023-03-21 06:00
EIE 1620/1 ASNYK,21.03,06:41,24.0,0.0,Pabianice,Łask,"('Pabianice', 'Kalisz')",2023-03-21 06:41:00,"('Pabianice', 'Łask')",11.0,67.0,24.0,True,True,2023-03-21 06:54:00,2023-03-21 06:00:00,EIE 1620/1 ASNYK 2023-03-21 06:41:00,C,2023-03-21 06:00
EIE 2701/0 HETMAN,13.03,10:18,73.0,-1.0,Łańcut,Rzeszów Główny,"('Łańcut', 'Rzeszów Główny')",2023-03-13 10:18:00,"('Łańcut', 'Rzeszów Główny')",12.0,12.0,74.0,True,True,2023-03-13 11:20:00,2023-03-13 11:00:00,EIE 2701/0 HETMAN 2023-03-13 10:18:00,C,2023-03-13 10:00
EIE 2701/0 HETMAN,13.03,11:59,78.0,-1.0,Kraków Płaszów,Kraków Główny,"('Kraków Płaszów', 'Kraków Główny')",2023-03-13 11:59:00,"('Kraków Płaszów', 'Kraków Główny')",9.0,9.0,79.0,True,True,2023-03-13 13:09:00,2023-03-13 13:00:00,EIE 2701/0 HETMAN 2023-03-13 11:59:00,C,2023-03-13 12:00
EIE 3604/5 GROTTGER,13.03,07:42,3.0,-12.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-13 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,15.0,True,False,2023-03-13 07:39:00,2023-03-13 07:00:00,EIE 3604/5 GROTTGER 2023-03-13 07:42:00,C,2023-03-13 06:00
EIE 3604/5 GROTTGER,13.03,07:51,3.0,0.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-13 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,3.0,False,False,2023-03-13 07:44:00,2023-03-13 07:00:00,EIE 3604/5 GROTTGER 2023-03-13 07:51:00,C,2023-03-13 06:00
EIE 3604/5 GROTTGER,13.03,08:03,1.0,-2.0,Trzebinia,Jaworzno Szczakowa,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-13 08:03:00,"('Trzebinia', 'Jaworzno Szczakowa')",12.0,40.0,3.0,False,False,2023-03-13 07:54:00,2023-03-13 07:00:00,EIE 3604/5 GROTTGER 2023-03-13 08:03:00,C,2023-03-13 06:00
EIE 3604/5 GROTTGER,14.03,07:42,0.0,-4.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-14 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,4.0,False,False,2023-03-14 07:28:00,2023-03-14 07:00:00,EIE 3604/5 GROTTGER 2023-03-14 07:42:00,C,2023-03-14 06:00
EIE 3604/5 GROTTGER,14.03,07:51,2.0,2.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-14 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,0.0,False,False,2023-03-14 07:41:00,2023-03-14 07:00:00,EIE 3604/5 GROTTGER 2023-03-14 07:51:00,C,2023-03-14 06:00
EIE 3604/5 GROTTGER,14.03,08:03,1.0,-1.0,Trzebinia,Jaworzno Szczakowa,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-14 08:03:00,"('Trzebinia', 'Jaworzno Szczakowa')",12.0,40.0,2.0,False,False,2023-03-14 07:53:00,2023-03-14 07:00:00,EIE 3604/5 GROTTGER 2023-03-14 08:03:00,C,2023-03-14 06:00
EIE 3604/5 GROTTGER,15.03,07:42,9.0,-12.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-15 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,21.0,True,True,2023-03-15 07:45:00,2023-03-15 07:00:00,EIE 3604/5 GROTTGER 2023-03-15 07:42:00,C,2023-03-15 06:00
EIE 3604/5 GROTTGER,15.03,07:51,10.0,1.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-15 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,9.0,True,True,2023-03-15 07:50:00,2023-03-15 07:00:00,EIE 3604/5 GROTTGER 2023-03-15 07:51:00,C,2023-03-15 06:00
EIE 3604/5 GROTTGER,16.03,07:42,1.0,-4.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-16 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,5.0,True,False,2023-03-16 07:29:00,2023-03-16 07:00:00,EIE 3604/5 GROTTGER 2023-03-16 07:42:00,C,2023-03-16 06:00
EIE 3604/5 GROTTGER,16.03,07:51,3.0,2.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-16 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,1.0,False,False,2023-03-16 07:42:00,2023-03-16 07:00:00,EIE 3604/5 GROTTGER 2023-03-16 07:51:00,C,2023-03-16 06:00
EIE 3604/5 GROTTGER,16.03,08:03,2.0,-1.0,Trzebinia,Jaworzno Szczakowa,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-16 08:03:00,"('Trzebinia', 'Jaworzno Szczakowa')",12.0,40.0,3.0,False,False,2023-03-16 07:54:00,2023-03-16 07:00:00,EIE 3604/5 GROTTGER 2023-03-16 08:03:00,C,2023-03-16 06:00
EIE 3604/5 GROTTGER,17.03,07:42,0.0,-3.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-17 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,3.0,False,False,2023-03-17 07:27:00,2023-03-17 07:00:00,EIE 3604/5 GROTTGER 2023-03-17 07:42:00,C,2023-03-17 06:00
EIE 3604/5 GROTTGER,17.03,07:51,0.0,0.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-17 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,0.0,False,False,2023-03-17 07:41:00,2023-03-17 07:00:00,EIE 3604/5 GROTTGER 2023-03-17 07:51:00,C,2023-03-17 06:00
EIE 3604/5 GROTTGER,17.03,08:03,0.0,0.0,Trzebinia,Jaworzno Szczakowa,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-17 08:03:00,"('Trzebinia', 'Jaworzno Szczakowa')",12.0,40.0,0.0,False,False,2023-03-17 07:51:00,2023-03-17 07:00:00,EIE 3604/5 GROTTGER 2023-03-17 08:03:00,C,2023-03-17 06:00
EIE 3604/5 GROTTGER,18.03,07:42,1.0,-13.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-18 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,14.0,True,False,2023-03-18 07:38:00,2023-03-18 07:00:00,EIE 3604/5 GROTTGER 2023-03-18 07:42:00,C,2023-03-18 06:00
EIE 3604/5 GROTTGER,18.03,07:51,2.0,1.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-18 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,1.0,False,False,2023-03-18 07:42:00,2023-03-18 07:00:00,EIE 3604/5 GROTTGER 2023-03-18 07:51:00,C,2023-03-18 06:00
EIE 3604/5 GROTTGER,18.03,08:03,3.0,1.0,Trzebinia,Jaworzno Szczakowa,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-18 08:03:00,"('Trzebinia', 'Jaworzno Szczakowa')",12.0,40.0,2.0,False,False,2023-03-18 07:53:00,2023-03-18 07:00:00,EIE 3604/5 GROTTGER 2023-03-18 08:03:00,C,2023-03-18 06:00
EIE 3604/5 GROTTGER,19.03,07:42,0.0,0.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-19 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,0.0,False,False,2023-03-19 07:24:00,2023-03-19 07:00:00,EIE 3604/5 GROTTGER 2023-03-19 07:42:00,C,2023-03-19 06:00
EIE 3604/5 GROTTGER,19.03,07:51,0.0,0.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-19 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,0.0,False,False,2023-03-19 07:41:00,2023-03-19 07:00:00,EIE 3604/5 GROTTGER 2023-03-19 07:51:00,C,2023-03-19 06:00
EIE 3604/5 GROTTGER,19.03,08:03,0.0,0.0,Trzebinia,Jaworzno Szczakowa,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-19 08:03:00,"('Trzebinia', 'Jaworzno Szczakowa')",12.0,40.0,0.0,False,False,2023-03-19 07:51:00,2023-03-19 07:00:00,EIE 3604/5 GROTTGER 2023-03-19 08:03:00,C,2023-03-19 06:00
EIE 3604/5 GROTTGER,20.03,07:42,9.0,6.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-20 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,3.0,False,True,2023-03-20 07:27:00,2023-03-20 07:00:00,EIE 3604/5 GROTTGER 2023-03-20 07:42:00,C,2023-03-20 06:00
EIE 3604/5 GROTTGER,20.03,07:51,10.0,1.0,Krzeszowice,Trzebinia,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-20 07:51:00,"('Krzeszowice', 'Trzebinia')",10.0,40.0,9.0,True,True,2023-03-20 07:50:00,2023-03-20 07:00:00,EIE 3604/5 GROTTGER 2023-03-20 07:51:00,C,2023-03-20 06:00
EIE 3604/5 GROTTGER,21.03,07:42,13.0,-6.0,Kraków Główny,Krzeszowice,"('Kraków Główny', 'Jaworzno Szczakowa')",2023-03-21 07:42:00,"('Kraków Główny', 'Krzeszowice')",18.0,40.0,19.0,True,True,2023-03-21 07:43:00,2023-03-21 07:00:00,EIE 3604/5 GROTTGER 2023-03-21 07:42:00,C,2023-03-21 06:00
