nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,warte_uwagi
ECE 45000/1 SOBIESKI,24.03,16:55,0.0,-2.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 16:55:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,2.0,False,False,2023-03-24 16:47:00,2023-03-24 16:00,True
ECE 45000/1 SOBIESKI,24.03,17:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 17:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-24 16:55:00,2023-03-24 16:00,True
ECE 45000/1 SOBIESKI,24.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-24 17:02:00,2023-03-24 17:00,True
ECE 45000/1 SOBIESKI,24.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-24 17:08:00,2023-03-24 17:00,True
ECE 54000/1 SOBIESKI,13.03,17:00,17.0,2.0,Sosnowiec Główny,Katowice,"('Sosnowiec Główny', 'Katowice')",2023-03-13 17:00:00,"('Sosnowiec Główny', 'Katowice')",11.0,11.0,15.0,True,True,2023-03-13 17:04:00,2023-03-13 17:00,True
ECE 54000/1 SOBIESKI,15.03,10:45,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-15 10:35:00,2023-03-15 10:00,True
ECE 54000/1 SOBIESKI,15.03,10:50,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-15 10:45:00,2023-03-15 10:00,True
ECE 54000/1 SOBIESKI,15.03,10:56,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-15 10:50:00,2023-03-15 10:00,True
ECE 54000/1 SOBIESKI,15.03,11:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 11:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-15 10:56:00,2023-03-15 10:00,True
ECE 54000/1 SOBIESKI,15.03,11:22,-1.0,-1.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-15 11:22:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-15 11:02:00,2023-03-15 11:00,True
ECE 54000/1 SOBIESKI,16.03,10:45,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-16 10:35:00,2023-03-16 10:00,True
ECE 54000/1 SOBIESKI,16.03,10:50,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-16 10:45:00,2023-03-16 10:00,True
ECE 54000/1 SOBIESKI,16.03,10:56,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-16 10:50:00,2023-03-16 10:00,True
ECE 54000/1 SOBIESKI,16.03,11:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 11:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-16 10:56:00,2023-03-16 10:00,True
ECE 54000/1 SOBIESKI,16.03,11:22,-2.0,-2.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-16 11:22:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-16 11:02:00,2023-03-16 11:00,True
ECE 54000/1 SOBIESKI,17.03,10:45,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-17 10:35:00,2023-03-17 10:00,True
ECE 54000/1 SOBIESKI,17.03,10:50,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-17 10:45:00,2023-03-17 10:00,True
ECE 54000/1 SOBIESKI,17.03,10:56,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-17 10:50:00,2023-03-17 10:00,True
ECE 54000/1 SOBIESKI,17.03,11:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 11:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-17 10:56:00,2023-03-17 10:00,True
ECE 54000/1 SOBIESKI,18.03,10:45,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-18 10:35:00,2023-03-18 10:00,True
ECE 54000/1 SOBIESKI,18.03,10:50,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-18 10:45:00,2023-03-18 10:00,True
ECE 54000/1 SOBIESKI,18.03,10:56,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-18 10:50:00,2023-03-18 10:00,True
ECE 54000/1 SOBIESKI,18.03,11:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 11:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-18 10:56:00,2023-03-18 10:00,True
ECE 54000/1 SOBIESKI,18.03,11:22,-3.0,-3.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-18 11:22:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-18 11:02:00,2023-03-18 11:00,True
ECE 54000/1 SOBIESKI,22.03,10:45,3.0,3.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 10:35:00,2023-03-22 10:00,True
ECE 54000/1 SOBIESKI,22.03,10:50,3.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,3.0,False,False,2023-03-22 10:48:00,2023-03-22 10:00,True
ECE 54000/1 SOBIESKI,22.03,10:56,2.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,3.0,False,False,2023-03-22 10:53:00,2023-03-22 10:00,True
ECE 54000/1 SOBIESKI,22.03,11:02,1.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 11:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,2.0,False,False,2023-03-22 10:58:00,2023-03-22 10:00,True
ECE 54000/1 SOBIESKI,23.03,11:22,-1.0,-1.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-23 11:22:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-23 11:02:00,2023-03-23 11:00,True
ECE 54000/1 SOBIESKI,24.03,10:45,2.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,2.0,False,False,2023-03-24 10:37:00,2023-03-24 10:00,True
ECE 54000/1 SOBIESKI,24.03,10:50,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-24 10:47:00,2023-03-24 10:00,True
ECE 54000/1 SOBIESKI,24.03,10:56,2.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-24 10:52:00,2023-03-24 10:00,True
ECE 54000/1 SOBIESKI,24.03,11:02,2.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 11:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,2.0,False,False,2023-03-24 10:58:00,2023-03-24 10:00,True
ECE 57000/1 GEDANIA,13.03,09:04,24.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 09:04:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,24.0,True,True,2023-03-13 09:18:00,2023-03-13 09:00,True
ECE 57000/1 GEDANIA,13.03,09:10,24.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,24.0,True,True,2023-03-13 09:29:00,2023-03-13 09:00,True
ECE 57000/1 GEDANIA,13.03,09:14,24.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,24.0,True,True,2023-03-13 09:32:00,2023-03-13 09:00,True
ECE 57000/1 GEDANIA,13.03,09:20,23.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,24.0,True,True,2023-03-13 09:38:00,2023-03-13 09:00,True
ECE 57000/1 GEDANIA,13.03,09:39,37.0,14.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-13 09:39:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,23.0,True,True,2023-03-13 09:42:00,2023-03-13 09:00,True
ECE 57000/1 GEDANIA,14.03,09:04,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 09:04:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-14 08:54:00,2023-03-14 08:00,True
ECE 57000/1 GEDANIA,14.03,09:10,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-14 09:05:00,2023-03-14 09:00,True
ECE 57000/1 GEDANIA,14.03,09:14,1.0,1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-14 09:08:00,2023-03-14 09:00,True
ECE 57000/1 GEDANIA,14.03,09:20,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-14 09:15:00,2023-03-14 09:00,True
ECE 57000/1 GEDANIA,15.03,09:04,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 09:04:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-15 08:54:00,2023-03-15 08:00,True
ECE 57000/1 GEDANIA,15.03,09:10,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-15 09:05:00,2023-03-15 09:00,True
ECE 57000/1 GEDANIA,15.03,09:14,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-15 09:08:00,2023-03-15 09:00,True
ECE 57000/1 GEDANIA,15.03,09:20,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-15 09:14:00,2023-03-15 09:00,True
ECE 57000/1 GEDANIA,16.03,09:04,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 09:04:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-16 08:54:00,2023-03-16 08:00,True
ECE 57000/1 GEDANIA,16.03,09:10,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-16 09:05:00,2023-03-16 09:00,True
ECE 57000/1 GEDANIA,16.03,09:14,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-16 09:08:00,2023-03-16 09:00,True
ECE 57000/1 GEDANIA,16.03,09:20,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-16 09:14:00,2023-03-16 09:00,True
ECE 57000/1 GEDANIA,17.03,09:10,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-17 09:05:00,2023-03-17 09:00,True
ECE 57000/1 GEDANIA,17.03,09:14,1.0,1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-17 09:08:00,2023-03-17 09:00,True
ECE 57000/1 GEDANIA,17.03,09:20,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-17 09:15:00,2023-03-17 09:00,True
ECE 57000/1 GEDANIA,18.03,09:10,2.0,1.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-18 09:06:00,2023-03-18 09:00,True
ECE 57000/1 GEDANIA,18.03,09:14,2.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-18 09:10:00,2023-03-18 09:00,True
ECE 57000/1 GEDANIA,18.03,09:20,2.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,2.0,False,False,2023-03-18 09:16:00,2023-03-18 09:00,True
ECE 57000/1 GEDANIA,20.03,09:04,1.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 09:04:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-20 08:54:00,2023-03-20 08:00,True
ECE 57000/1 GEDANIA,20.03,09:10,1.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-20 09:06:00,2023-03-20 09:00,True
ECE 57000/1 GEDANIA,20.03,09:14,1.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,1.0,False,False,2023-03-20 09:09:00,2023-03-20 09:00,True
ECE 57000/1 GEDANIA,20.03,09:20,0.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-20 09:15:00,2023-03-20 09:00,True
ECE 57000/1 GEDANIA,23.03,09:04,1.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 09:04:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-23 08:54:00,2023-03-23 08:00,True
ECE 57000/1 GEDANIA,23.03,09:10,1.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-23 09:06:00,2023-03-23 09:00,True
ECE 57000/1 GEDANIA,23.03,09:14,0.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,1.0,False,False,2023-03-23 09:09:00,2023-03-23 09:00,True
ECE 57000/1 GEDANIA,23.03,09:20,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-23 09:14:00,2023-03-23 09:00,True
ECE 57000/1 GEDANIA,24.03,09:10,1.0,-1.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 09:10:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-24 09:07:00,2023-03-24 09:00,True
ECE 57000/1 GEDANIA,24.03,09:14,1.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 09:14:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,1.0,False,False,2023-03-24 09:09:00,2023-03-24 09:00,True
ECE 57000/1 GEDANIA,24.03,09:20,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 09:20:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-24 09:15:00,2023-03-24 09:00,True
ECE 57000/1 GEDANIA,24.03,09:39,1.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-24 09:39:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,1.0,False,False,2023-03-24 09:20:00,2023-03-24 09:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,13.03,18:37,0.0,0.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-13 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,0.0,False,False,2023-03-13 17:50:00,2023-03-13 17:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,15.03,18:37,0.0,-1.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-15 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,1.0,False,False,2023-03-15 17:51:00,2023-03-15 17:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,17.03,18:37,1.0,1.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-17 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,0.0,False,False,2023-03-17 17:50:00,2023-03-17 17:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,19.03,18:37,14.0,9.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-19 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,5.0,True,True,2023-03-19 17:55:00,2023-03-19 17:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,21.03,18:37,-2.0,-6.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-21 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,4.0,False,False,2023-03-21 17:54:00,2023-03-21 17:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,23.03,18:37,0.0,-5.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-23 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,5.0,True,False,2023-03-23 17:55:00,2023-03-23 17:00,True
ECE 71002/3 BERLIN-WARSZAWA-EXPR,24.03,18:37,2.0,-3.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-24 18:37:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,5.0,True,False,2023-03-24 17:55:00,2023-03-24 17:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,16.03,15:33,17.0,17.0,Rzepin,Świebodzin,"('Rzepin', 'Zbąszynek')",2023-03-16 15:33:00,"('Rzepin', 'Świebodzin')",27.0,43.0,0.0,False,True,2023-03-16 15:06:00,2023-03-16 15:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,16.03,15:48,15.0,-2.0,Świebodzin,Zbąszynek,"('Rzepin', 'Zbąszynek')",2023-03-16 15:48:00,"('Świebodzin', 'Zbąszynek')",16.0,43.0,17.0,True,True,2023-03-16 15:49:00,2023-03-16 15:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,16.03,16:36,11.0,-4.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-16 16:36:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,15.0,True,True,2023-03-16 16:04:00,2023-03-16 16:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,17.03,18:26,-1.0,-4.0,Konin,Kutno,"('Konin', 'Kutno')",2023-03-17 18:26:00,"('Konin', 'Kutno')",48.0,48.0,3.0,False,False,2023-03-17 17:41:00,2023-03-17 17:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,19.03,18:26,5.0,5.0,Konin,Kutno,"('Konin', 'Kutno')",2023-03-19 18:26:00,"('Konin', 'Kutno')",48.0,48.0,0.0,False,True,2023-03-19 17:38:00,2023-03-19 17:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,20.03,15:33,3.0,-2.0,Rzepin,Świebodzin,"('Rzepin', 'Zbąszynek')",2023-03-20 15:33:00,"('Rzepin', 'Świebodzin')",27.0,43.0,5.0,True,False,2023-03-20 15:11:00,2023-03-20 15:00,True
ECE 71004/5 BERLIN-WARSZAWA-EXPR,20.03,15:48,1.0,-2.0,Świebodzin,Zbąszynek,"('Rzepin', 'Zbąszynek')",2023-03-20 15:48:00,"('Świebodzin', 'Zbąszynek')",16.0,43.0,3.0,False,False,2023-03-20 15:35:00,2023-03-20 15:00,True
ECE 71010/1 BERLIN-WARSZAWA-EXPR,14.03,08:36,33.0,3.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-14 08:36:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,30.0,True,True,2023-03-14 08:19:00,2023-03-14 08:00,True
ECE 71010/1 BERLIN-WARSZAWA-EXPR,16.03,08:36,4.0,4.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-16 08:36:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,0.0,False,False,2023-03-16 07:49:00,2023-03-16 07:00,True
ECE 71010/1 BERLIN-WARSZAWA-EXPR,17.03,08:36,6.0,1.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-17 08:36:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,5.0,True,True,2023-03-17 07:54:00,2023-03-17 07:00,True
ECE 71010/1 BERLIN-WARSZAWA-EXPR,17.03,10:24,4.0,4.0,Konin,Kutno,"('Konin', 'Kutno')",2023-03-17 10:24:00,"('Konin', 'Kutno')",48.0,48.0,0.0,False,False,2023-03-17 09:36:00,2023-03-17 09:00,True
ECE 71010/1 BERLIN-WARSZAWA-EXPR,20.03,08:36,19.0,0.0,Zbąszynek,Poznań Główny,"('Zbąszynek', 'Poznań Główny')",2023-03-20 08:36:00,"('Zbąszynek', 'Poznań Główny')",47.0,47.0,19.0,True,True,2023-03-20 08:08:00,2023-03-20 08:00,True
ECE 73000/1 WAWEL,19.03,19:41,106.0,6.0,Dębica,Rzeszów Główny,"('Dębica', 'Rzeszów Główny')",2023-03-19 19:41:00,"('Dębica', 'Rzeszów Główny')",23.0,23.0,100.0,True,True,2023-03-19 20:58:00,2023-03-19 20:00,True
