nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id
EIE 5312/3 PIAST,16.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-16 08:02:00,2023-03-16 08:00
EIE 5312/3 PIAST,16.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-16 08:09:00,2023-03-16 08:00
EIE 5312/3 PIAST,16.03,08:35,1.0,1.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-16 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-16 08:15:00,2023-03-16 08:00
EIE 5312/3 PIAST,17.03,07:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-17 07:46:00,2023-03-17 07:00
EIE 5312/3 PIAST,17.03,08:02,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-17 07:57:00,2023-03-17 07:00
EIE 5312/3 PIAST,17.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-17 08:02:00,2023-03-17 08:00
EIE 5312/3 PIAST,17.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-17 08:09:00,2023-03-17 08:00
EIE 5312/3 PIAST,17.03,08:35,1.0,1.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-17 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-17 08:15:00,2023-03-17 08:00
EIE 5312/3 PIAST,18.03,07:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-18 07:46:00,2023-03-18 07:00
EIE 5312/3 PIAST,18.03,08:02,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-18 07:57:00,2023-03-18 07:00
EIE 5312/3 PIAST,18.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-18 08:02:00,2023-03-18 08:00
EIE 5312/3 PIAST,18.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-18 08:09:00,2023-03-18 08:00
EIE 5312/3 PIAST,18.03,08:35,0.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-18 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-18 08:15:00,2023-03-18 08:00
EIE 5312/3 PIAST,19.03,07:56,2.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,2.0,False,False,2023-03-19 07:48:00,2023-03-19 07:00
EIE 5312/3 PIAST,19.03,08:02,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-19 07:59:00,2023-03-19 07:00
EIE 5312/3 PIAST,19.03,08:08,2.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-19 08:04:00,2023-03-19 08:00
EIE 5312/3 PIAST,19.03,08:15,0.0,-2.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,2.0,False,False,2023-03-19 08:11:00,2023-03-19 08:00
EIE 5312/3 PIAST,19.03,08:35,1.0,1.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-19 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-19 08:15:00,2023-03-19 08:00
EIE 5312/3 PIAST,20.03,07:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-20 07:46:00,2023-03-20 07:00
EIE 5312/3 PIAST,20.03,08:02,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-20 07:57:00,2023-03-20 07:00
EIE 5312/3 PIAST,20.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-20 08:02:00,2023-03-20 08:00
EIE 5312/3 PIAST,20.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-20 08:09:00,2023-03-20 08:00
EIE 5312/3 PIAST,20.03,08:35,0.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-20 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-20 08:15:00,2023-03-20 08:00
EIE 5312/3 PIAST,21.03,07:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-21 07:46:00,2023-03-21 07:00
EIE 5312/3 PIAST,21.03,08:02,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-21 07:57:00,2023-03-21 07:00
EIE 5312/3 PIAST,21.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-21 08:02:00,2023-03-21 08:00
EIE 5312/3 PIAST,21.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-21 08:09:00,2023-03-21 08:00
EIE 5312/3 PIAST,21.03,08:35,0.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-21 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-21 08:15:00,2023-03-21 08:00
EIE 5312/3 PIAST,22.03,07:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 07:46:00,2023-03-22 07:00
EIE 5312/3 PIAST,22.03,08:02,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-22 07:57:00,2023-03-22 07:00
EIE 5312/3 PIAST,22.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-22 08:02:00,2023-03-22 08:00
EIE 5312/3 PIAST,22.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-22 08:09:00,2023-03-22 08:00
EIE 5312/3 PIAST,22.03,08:35,0.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-22 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-22 08:15:00,2023-03-22 08:00
EIE 5312/3 PIAST,23.03,07:56,1.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-23 07:46:00,2023-03-23 07:00
EIE 5312/3 PIAST,23.03,08:02,1.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,1.0,False,False,2023-03-23 07:58:00,2023-03-23 07:00
EIE 5312/3 PIAST,23.03,08:08,0.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,1.0,False,False,2023-03-23 08:03:00,2023-03-23 08:00
EIE 5312/3 PIAST,23.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-23 08:09:00,2023-03-23 08:00
EIE 5312/3 PIAST,23.03,08:35,0.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-23 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-23 08:15:00,2023-03-23 08:00
EIE 5312/3 PIAST,24.03,07:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 07:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-24 07:46:00,2023-03-24 07:00
EIE 5312/3 PIAST,24.03,08:02,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 08:02:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-24 07:57:00,2023-03-24 07:00
EIE 5312/3 PIAST,24.03,08:08,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 08:08:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-24 08:02:00,2023-03-24 08:00
EIE 5312/3 PIAST,24.03,08:15,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 08:15:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-24 08:09:00,2023-03-24 08:00
EIE 5312/3 PIAST,24.03,08:35,0.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-24 08:35:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,0.0,False,False,2023-03-24 08:15:00,2023-03-24 08:00
EIE 5314/5 ARTUS,13.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-13 09:46:00,2023-03-13 09:00
EIE 5314/5 ARTUS,13.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-13 09:56:00,2023-03-13 09:00
EIE 5314/5 ARTUS,13.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-13 10:01:00,2023-03-13 10:00
EIE 5314/5 ARTUS,13.03,10:13,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-13 10:07:00,2023-03-13 10:00
EIE 5314/5 ARTUS,14.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-14 09:46:00,2023-03-14 09:00
EIE 5314/5 ARTUS,14.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-14 09:56:00,2023-03-14 09:00
EIE 5314/5 ARTUS,14.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-14 10:01:00,2023-03-14 10:00
EIE 5314/5 ARTUS,14.03,10:13,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-14 10:07:00,2023-03-14 10:00
EIE 5314/5 ARTUS,15.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-15 09:46:00,2023-03-15 09:00
EIE 5314/5 ARTUS,15.03,10:01,4.0,4.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-15 09:56:00,2023-03-15 09:00
EIE 5314/5 ARTUS,15.03,10:07,7.0,3.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,4.0,False,True,2023-03-15 10:05:00,2023-03-15 10:00
EIE 5314/5 ARTUS,15.03,10:13,6.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,7.0,True,True,2023-03-15 10:14:00,2023-03-15 10:00
EIE 5314/5 ARTUS,16.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-16 09:46:00,2023-03-16 09:00
EIE 5314/5 ARTUS,16.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-16 09:56:00,2023-03-16 09:00
EIE 5314/5 ARTUS,16.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-16 10:01:00,2023-03-16 10:00
EIE 5314/5 ARTUS,16.03,10:13,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-16 10:07:00,2023-03-16 10:00
EIE 5314/5 ARTUS,17.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-17 09:46:00,2023-03-17 09:00
EIE 5314/5 ARTUS,17.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-17 09:56:00,2023-03-17 09:00
EIE 5314/5 ARTUS,17.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-17 10:01:00,2023-03-17 10:00
EIE 5314/5 ARTUS,17.03,10:13,4.0,4.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-17 10:07:00,2023-03-17 10:00
EIE 5314/5 ARTUS,17.03,10:33,4.0,0.0,Gdańsk Główny,Tczew,"('Gdańsk Główny', 'Tczew')",2023-03-17 10:33:00,"('Gdańsk Główny', 'Tczew')",20.0,20.0,4.0,False,False,2023-03-17 10:17:00,2023-03-17 10:00
EIE 5314/5 ARTUS,18.03,09:56,2.0,2.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-18 09:46:00,2023-03-18 09:00
EIE 5314/5 ARTUS,18.03,10:01,2.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-18 09:58:00,2023-03-18 09:00
EIE 5314/5 ARTUS,18.03,10:07,1.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,2.0,False,False,2023-03-18 10:03:00,2023-03-18 10:00
EIE 5314/5 ARTUS,18.03,10:13,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-18 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,1.0,False,False,2023-03-18 10:08:00,2023-03-18 10:00
EIE 5314/5 ARTUS,19.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-19 09:46:00,2023-03-19 09:00
EIE 5314/5 ARTUS,19.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-19 09:56:00,2023-03-19 09:00
EIE 5314/5 ARTUS,19.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-19 10:01:00,2023-03-19 10:00
EIE 5314/5 ARTUS,19.03,10:13,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-19 10:07:00,2023-03-19 10:00
EIE 5314/5 ARTUS,20.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-20 09:46:00,2023-03-20 09:00
EIE 5314/5 ARTUS,20.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-20 09:56:00,2023-03-20 09:00
EIE 5314/5 ARTUS,20.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-20 10:01:00,2023-03-20 10:00
EIE 5314/5 ARTUS,20.03,10:13,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-20 10:07:00,2023-03-20 10:00
EIE 5314/5 ARTUS,21.03,09:56,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-21 09:46:00,2023-03-21 09:00
EIE 5314/5 ARTUS,21.03,10:01,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-21 09:56:00,2023-03-21 09:00
EIE 5314/5 ARTUS,21.03,10:07,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 10:07:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-21 10:01:00,2023-03-21 10:00
EIE 5314/5 ARTUS,21.03,10:13,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 10:13:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-21 10:07:00,2023-03-21 10:00
EIE 5314/5 ARTUS,22.03,09:56,2.0,2.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 09:56:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 09:46:00,2023-03-22 09:00
EIE 5314/5 ARTUS,22.03,10:01,3.0,1.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 10:01:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,2.0,False,False,2023-03-22 09:58:00,2023-03-22 09:00
